species,life_stage,health_metrics,island_Biscoe,island_Dream,island_Torgensen,sex_female,sex_male,diet_fish,diet_krill,diet_parental,diet_squid,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g
1,2,0,0,1,0,0,1,0,1,0,0,3.3068867021909143,2.8390784635086144,5.262690188904886,8.525359754082631
1,0,2,0,1,0,0,1,0,1,0,0,3.380994674344636,3.1945831322991562,5.429345628954441,8.608312784783722
1,2,0,0,1,0,0,1,0,1,0,0,3.653252276470785,2.8903717578961645,5.384495062789089,8.567315800819449
1,2,0,0,1,0,0,1,0,1,0,0,3.427514689979529,3.005682604407159,5.313205979041787,8.480321716640333
1,2,2,0,1,0,0,1,0,1,0,0,3.4404180948154366,2.8678989020441064,5.1298987149230735,8.392763113038061
1,2,2,0,1,0,0,1,0,1,0,0,3.4372078191851885,2.9338568698359038,5.332718793265369,8.393442383980062
1,2,0,0,1,0,0,1,0,1,0,0,3.5409593240373143,3.0819099697950434,5.267858159063328,8.50086053679534
1,2,0,0,1,0,0,1,0,1,0,0,3.427514689979529,3.122364924487357,5.3230099791384085,8.55756708555451
1,2,2,0,1,0,0,1,0,1,0,0,3.462606009790799,2.9231615807191558,5.220355825078324,8.434680769841773
1,2,0,0,1,0,0,1,0,1,0,0,3.7376696182833684,2.990719731730447,5.407171771460119,8.524764456912555
1,0,0,0,1,0,0,1,0,1,0,0,3.4436180975461075,3.2771447329921766,5.327876168789581,8.754949455098293
1,2,0,0,1,0,0,1,0,1,0,0,3.3978584803966405,2.9856819377004897,5.236441962829949,8.495560891289124
1,0,2,0,1,0,0,1,0,1,0,0,3.66612246699132,3.068052935133617,5.4116460518550396,8.463370384718731
1,2,2,0,1,0,0,1,0,1,0,0,3.456316680883235,3.122364924487357,5.214935757608986,8.39840965542627
1,2,0,0,1,0,0,1,0,1,0,0,3.1822118404966093,2.9391619220655967,5.303304908059076,8.589699882202986
1,2,2,0,1,0,0,1,0,1,0,0,3.529297384289471,2.9601050959108397,5.220355825078324,8.438799123988225
1,2,2,0,1,0,0,1,0,1,0,0,3.2809112157876537,3.0301337002713233,5.288267030694535,8.432506383249043
1,2,2,0,1,0,0,1,0,1,0,0,3.7062280924485496,2.9806186357439426,5.356586274672012,8.391629968440892
1,2,0,0,1,0,0,1,0,1,0,0,3.1354942159291497,2.8213788864092133,5.318119993844216,8.53954159508
1,2,2,0,1,0,0,1,0,1,0,0,3.4965075614664802,2.91235066461494,5.356586274672012,8.379768515504566
1,1,2,0,1,0,1,0,0,0,1,0,3.4339872044851463,2.681021528714291,5.153291594497779,7.970394907191429
1,1,0,0,1,0,1,0,0,0,1,0,3.3945083935113587,2.631888840136646,5.087596335232384,8.024862150286411
1,1,1,0,1,0,1,0,0,0,1,0,3.4719664525503626,2.740840023925201,5.10594547390058,8.220941168281389
1,1,0,0,1,0,1,0,0,0,1,0,3.6609942506244004,2.89591193827178,5.1647859739235145,8.089789175789319
1,1,0,0,1,0,1,0,0,0,1,0,3.2386784521643803,2.995732273553991,5.19295685089021,8.021584533455107
1,1,0,0,1,0,1,0,0,0,1,0,3.4531571205928664,2.9496883350525844,5.204006687076795,8.12296471523406
1,1,0,0,1,0,1,0,0,0,1,0,3.5085558999826545,2.884800712846709,5.1298987149230735,7.995643604287271
1,1,0,0,1,0,1,0,0,0,1,0,3.487375077903208,2.8791984572980396,5.220355825078324,8.039157390473237
1,1,2,0,1,0,1,0,0,0,1,0,3.3945083935113587,2.8213788864092133,5.030437921392435,7.914617709040679
1,1,1,0,1,0,1,0,0,0,1,0,3.632309102625542,2.8213788864092133,5.14166355650266,8.166216268592143
1,1,0,0,1,0,1,0,0,0,1,0,3.4781584227982836,2.9856819377004897,5.198497031265826,8.055475141757274
1,1,0,0,1,0,1,0,0,0,1,0,3.462606009790799,2.9014215940827497,5.220355825078324,8.005033344637111
1,1,0,0,1,0,1,0,0,0,1,0,3.5380565643793527,2.856470206220483,5.214935757608986,8.12058871174027
1,1,2,0,1,0,1,0,0,0,1,0,3.462606009790799,2.6026896854443837,5.220355825078324,7.985824666418917
1,1,0,0,1,0,1,0,0,0,1,0,3.427514689979529,2.917770732084279,5.181783550292085,7.9909154630913255
1,1,0,0,1,0,1,0,0,0,1,0,3.3775875160230218,2.917770732084279,5.1647859739235145,8.041091003708633
1,1,2,0,1,0,1,0,0,0,1,0,3.7328963395307104,2.760009940032921,5.056245805348308,7.973155433444133
1,1,0,0,1,0,0,1,0,0,1,0,3.6788291182604347,2.9069010598473755,5.241747015059643,8.197814032221203
1,1,0,0,1,0,0,1,0,0,1,0,3.7376696182833684,2.8154087194227095,5.288267030694535,8.22282213081366
1,1,0,0,1,0,0,1,0,0,1,0,3.58351893845611,2.760009940032921,5.247024072160486,8.24380842366528
1,1,0,0,1,0,0,1,0,0,1,0,3.490428515390098,2.9391619220655967,5.262690188904886,8.302017809751204
1,1,0,0,1,0,0,1,0,0,1,0,3.6635616461296463,2.995732273553991,5.1647859739235145,8.234564993267135
1,1,2,0,1,0,0,1,0,0,1,0,3.543853682063679,2.785011242238338,5.247024072160486,8.129469764784231
1,1,1,0,1,0,0,1,0,0,1,0,3.720862499966987,2.5572273113676265,5.236441962829949,8.327242607457793
1,1,0,0,1,0,0,1,0,0,1,0,3.535145354171894,2.954910279033736,5.318119993844216,8.239857411018601
1,1,0,0,1,0,0,1,0,0,1,0,3.5667118201397288,2.8213788864092133,5.308267697401205,8.19836438996762
1,1,1,0,1,0,0,1,0,0,1,0,3.7471483622379123,2.803360380906535,5.3471075307174685,8.378850241794492
1,1,0,0,1,0,0,1,0,0,1,0,3.6216707044204863,2.7788192719904172,5.3471075307174685,8.258940462988459
1,1,2,0,1,0,0,1,0,0,1,0,3.5553480614894135,2.8622008809294686,5.278114659230517,8.15162164696975
1,1,2,0,1,0,0,1,0,0,1,0,3.742420221041966,2.9496883350525844,5.214935757608986,8.125630988477065
1,0,2,0,1,0,1,0,0,0,0,1,3.8979240810486444,3.0204248861443626,5.393627546352362,8.4096079807363
1,2,0,0,1,0,1,0,0,0,0,1,3.7977338590260183,3.054001181677967,5.220355825078324,8.310169021981912
1,0,2,0,1,0,1,0,0,0,0,1,3.784189633918261,3.0252910757955354,5.231108616854587,8.389132521348719
1,0,0,0,1,0,1,0,0,0,0,1,3.4242626545931514,3.044522437723423,5.204006687076795,8.511778558714738
1,0,1,0,1,0,1,0,0,0,0,1,3.484312288372662,2.995732273553991,5.4116460518550396,8.711443319075466
1,0,0,0,1,0,0,1,0,0,0,1,3.763522997109702,3.1484533605716547,5.537334267018537,8.729235349659273
1,0,0,0,1,0,0,1,0,0,0,1,3.910021002757473,3.1179499062782403,5.541263545158426,8.686429508661536
1,0,0,0,1,0,0,1,0,0,0,1,3.8199077165203406,3.190476350346503,5.459585514144159,8.764678074116606
1,2,0,0,1,0,0,1,0,0,0,1,3.7232808808312687,2.89591193827178,5.41610040220442,8.47886807709457
2,0,1,1,0,0,1,0,1,0,0,0,3.768152635008444,3.1570004211501135,5.529429087511423,8.827174771362785
2,0,1,1,0,0,1,0,1,0,0,0,4.092676505121403,3.1484533605716547,5.5053315359323625,8.897682313454224
2,2,0,1,0,0,1,0,1,0,0,0,4.191168746857641,2.970414465569701,5.402677381872279,8.454466361507933
2,0,1,1,0,0,1,0,1,0,0,0,4.030694535145645,3.077312260546414,5.424950017481403,8.880446450715093
2,2,1,1,0,0,1,0,1,0,0,0,4.065602093356446,3.091042453358316,5.298317366548036,8.62245370207373
2,2,0,1,0,0,1,0,1,0,0,0,4.00369019395397,2.995732273553991,5.313205979041787,8.347353412124338
2,2,1,1,0,0,1,0,1,0,0,0,3.912023005428146,2.89591193827178,5.420534999272286,8.640472207576408
2,2,1,1,0,0,1,0,1,0,0,0,3.720862499966987,2.954910279033736,5.308267697401205,8.770904744296866
2,0,1,1,0,0,1,0,1,0,0,0,4.290459441148391,3.2188758248682006,5.648974238161206,8.825265953515752
2,0,1,1,0,0,1,0,1,0,0,0,4.165113633110308,2.9601050959108397,5.602118820879701,8.848222068371385
2,0,0,1,0,0,1,0,1,0,0,0,3.8753590210565547,3.202746442938317,5.407171771460119,8.70167907103957
2,0,1,1,0,0,1,0,1,0,0,0,4.07753744390572,3.091042453358316,5.552959584921617,8.721928343047091
2,2,1,1,0,0,1,0,1,0,0,0,4.084294226368599,2.8507065015037334,5.327876168789581,8.561401446080557
2,2,1,1,0,0,1,0,1,0,0,0,3.9589065913269965,3.0726933146901194,5.442417710521793,8.611411866655219
2,0,1,1,0,0,1,0,1,0,0,0,4.1588830833596715,3.0252910757955354,5.455321115357702,8.817149624743406
2,0,1,1,0,0,1,0,1,0,0,0,4.109233174715851,3.100092288878234,5.568344503761097,8.961366060627451
2,2,1,1,0,0,1,0,1,0,0,0,4.079230924412053,2.791165107812717,5.37989735354046,8.563122123304638
2,0,1,1,0,0,1,0,1,0,0,0,4.014579593753238,3.2068032436339315,5.5134287461649825,8.983941527941301
2,0,0,1,0,0,1,0,1,0,0,0,3.8691155044168695,3.0633909220278057,5.4638318050256105,8.602636673233706
2,0,1,1,0,0,1,0,1,0,0,0,3.879499813722586,3.0349529867072724,5.5053315359323625,8.769662508112274
2,2,1,1,0,0,1,0,1,0,0,0,3.9080149840306073,3.0155349008501706,5.43372200355424,8.607947554684701
2,2,1,1,0,0,1,0,1,0,0,0,4.1059436980654525,3.0819099697950434,5.402677381872279,8.566554620953962
2,0,0,1,0,0,1,0,1,0,0,0,4.007333185232471,3.0726933146901194,5.5093883366279774,8.708804795117285
2,0,1,1,0,0,1,0,1,0,0,0,4.22683374526818,3.1654750481410856,5.3706380281276624,8.953898535260459
2,2,1,1,0,0,1,0,1,0,0,0,3.6788291182604347,2.990719731730447,5.402677381872279,8.675734219544788
2,0,1,1,0,0,1,0,1,0,0,0,4.051784947803305,3.100092288878234,5.568344503761097,8.908694592507015
2,0,1,1,0,0,1,0,1,0,0,0,4.032469158504013,3.0155349008501706,5.493061443340548,8.890135107818843
2,2,1,1,0,0,1,0,1,0,0,0,4.067315889834181,3.095577608523707,5.43372200355424,8.528330935826693
2,2,0,1,0,0,1,0,1,0,0,0,3.770459441106359,3.0587070727153796,5.44673737166631,8.39660622842712
2,2,1,1,0,0,1,0,1,0,0,0,3.8372994592322094,3.0492730404820207,5.393627546352362,8.599694412927981
2,2,0,1,0,0,1,0,1,0,0,0,3.970291913552122,3.095577608523707,5.308267697401205,8.480736654405622
2,0,1,1,0,0,1,0,1,0,0,0,3.858622228701031,2.990719731730447,5.5093883366279774,8.743850562030243
2,2,1,1,0,0,1,0,1,0,0,0,3.7612001156935624,3.0007198150650303,5.407171771460119,8.66544076787644
2,0,1,1,0,0,1,0,1,0,0,0,3.9852734671677386,3.186352633162641,5.521460917862246,8.886685639065584
2,0,1,1,0,0,1,0,1,0,0,0,3.912023005428146,3.086486636822455,5.652489180268651,8.754949455098293
2,2,1,1,0,0,1,0,1,0,0,0,4.120661870539474,3.0106208860477417,5.303304908059076,8.525756422076725
2,0,1,1,0,0,1,0,1,0,0,0,4.152613470346076,3.100092288878234,5.5093883366279774,8.947025655972697
2,2,1,1,0,0,1,0,1,0,0,0,3.912023005428146,3.039749158970765,5.424950017481403,8.51959031601596
2,2,1,1,0,0,1,0,1,0,0,0,4.032469158504013,2.785011242238338,5.267858159063328,8.677439540558334
2,0,0,1,0,0,1,0,1,0,0,0,4.1956970564823886,3.100092288878234,5.6131281063880705,8.535229553902337
2,0,1,1,0,0,1,0,1,0,0,0,4.1956970564823886,3.126760535960395,5.420534999272286,8.729720590267258
2,2,1,1,0,0,1,0,1,0,0,0,3.9396381724611196,3.0349529867072724,5.342334251964811,8.67317077287059
2,2,1,1,0,0,1,0,1,0,0,0,4.07753744390572,3.1441522786722644,5.337538079701318,8.522578663692576
2,2,1,1,0,0,1,0,1,0,0,0,4.00369019395397,2.9338568698359038,5.351858133476067,8.618666160346871
2,2,1,1,0,0,1,0,1,0,0,0,3.9512437185814275,3.1484533605716547,5.4680601411351315,8.672999642554437
2,2,1,1,0,0,0,1,1,0,0,0,4.01096295328305,2.990719731730447,5.455321115357702,8.870943863837724
2,0,1,1,0,0,0,1,1,0,0,0,4.147885329150131,3.2771447329921766,5.616771097666572,8.956093075610639
2,2,1,1,0,0,0,1,1,0,0,0,3.8979240810486444,3.0492730404820207,5.4638318050256105,8.691314551644853
2,0,1,1,0,0,0,1,1,0,0,0,4.133565275375382,3.122364924487357,5.62040086571715,9.135293497653272
2,2,0,1,0,0,0,1,1,0,0,0,4.089332020398556,3.1612467120315646,5.517452896464707,8.586719254064848
2,0,1,1,0,0,0,1,1,0,0,0,4.407938016458383,3.1179499062782403,5.666426688112432,9.157677719392877
2,0,0,1,0,0,0,1,1,0,0,0,3.8110970868381857,3.086486636822455,5.572154032177765,8.722417141427496
2,0,1,1,0,0,0,1,1,0,0,0,4.3254562831854875,3.265759410767051,5.616771097666572,9.252057965328051
2,2,1,1,0,0,0,1,1,0,0,0,4.028916756899646,3.044522437723423,5.472270673671475,8.808070154764538
2,0,1,1,0,0,0,1,1,0,0,0,4.141546163706395,3.2108436531709366,5.541263545158426,9.101194924715385
2,0,1,1,0,0,0,1,1,0,0,0,4.341204640153626,2.9231615807191558,5.5909869805108565,9.085117227222105
2,0,1,1,0,0,0,1,1,0,0,0,4.333361462692601,3.095577608523707,5.680172609017068,8.884610231886873
2,0,1,1,0,0,0,1,1,0,0,0,4.139955073474153,3.2308043957334744,5.501258210544727,8.938269147038548
2,2,1,1,0,0,0,1,1,0,0,0,4.097672352314776,3.0819099697950434,5.43372200355424,8.738735461363474
2,0,1,1,0,0,0,1,1,0,0,0,4.289088639014612,3.0155349008501706,5.579729825986222,8.98894529119609
2,0,1,1,0,0,0,1,1,0,0,0,4.0809215418899605,3.1135153092103742,5.5909869805108565,9.059284897056227
2,0,1,1,0,0,0,1,1,0,0,0,4.350277936359301,3.139832617527748,5.556828061699537,9.132919225007598
2,0,1,1,0,0,0,1,1,0,0,0,4.079230924412053,3.1945831322991562,5.627621113690637,8.96610085736724
2,0,1,1,0,0,0,1,1,0,0,0,4.163559631243574,3.086486636822455,5.676753802268282,9.016998311898762
2,0,1,1,0,0,0,1,1,0,0,0,4.457829598089382,3.2809112157876537,5.594711379601839,9.098179005087852
2,0,1,1,0,0,0,1,1,0,0,0,4.063885354737392,3.265759410767051,5.572154032177765,8.920389060080359
2,0,0,1,0,0,0,1,1,0,0,0,4.442651256490317,3.0726933146901194,5.652489180268651,8.83608319099221
2,2,1,1,0,0,0,1,1,0,0,0,3.9871304779149512,3.0252910757955354,5.5053315359323625,8.864464055279676
2,0,1,1,0,0,0,1,1,0,0,0,4.127134385045092,3.126760535960395,5.572154032177765,9.03491498187007
2,0,1,1,0,0,0,1,1,0,0,0,4.08260930600368,3.214867803470662,5.54907608489522,9.111182800442965
2,2,0,1,0,0,0,1,1,0,0,0,4.041295341132285,3.139832617527748,5.5093883366279774,8.606485298894999
2,2,1,1,0,0,0,1,1,0,0,0,3.8897773964808264,2.9338568698359038,5.5134287461649825,8.85623355614316
2,0,1,1,0,0,0,1,1,0,0,0,4.07753744390572,3.1654750481410856,5.5093883366279774,9.165238398063762
2,0,1,1,0,0,0,1,1,0,0,0,4.418840607796598,3.254242968705492,5.572154032177765,8.937743936942443
2,2,1,1,0,0,0,1,1,0,0,0,4.169761201506855,2.9014215940827497,5.564520407322694,8.917042560738766
2,0,1,1,0,0,0,1,1,0,0,0,4.422448549172797,2.990719731730447,5.616771097666572,9.043695294567236
2,0,1,1,0,0,0,1,1,0,0,0,4.165113633110308,3.1354942159291497,5.6240175061873385,8.921591063563978
2,2,1,1,0,0,0,1,1,0,0,0,4.075841090657541,3.1612467120315646,5.605802066295998,8.821584877430965
2,2,1,1,0,0,0,1,1,0,0,0,4.133565275375382,3.1570004211501135,5.602118820879701,8.893984438939794
2,0,1,1,0,0,0,1,1,0,0,0,3.9646154555473165,3.0007198150650303,5.594711379601839,9.240869577011006
2,0,0,1,0,0,0,1,1,0,0,0,4.414009680526933,3.202746442938317,5.60947179518496,8.878636747430072
2,2,0,1,0,0,0,1,1,0,0,0,4.041295341132285,3.086486636822455,5.493061443340548,8.632305998516742
2,2,1,1,0,0,0,1,1,0,0,0,4.310799125385514,3.005682604407159,5.564520407322694,8.85352256068954
2,2,1,1,0,0,0,1,1,0,0,0,4.2456340097683265,3.0204248861443626,5.3471075307174685,8.789964651132264
2,0,1,1,0,0,0,1,1,0,0,0,4.28496492183075,3.3603753871419,5.638354669333745,9.032289682032873
2,2,1,1,0,0,0,1,1,0,0,0,4.255612709818223,2.990719731730447,5.575949103146316,8.70251025718999
2,0,1,1,0,0,0,1,1,0,0,0,4.02535169073515,3.1822118404966093,5.6131281063880705,8.994544758324512
2,2,1,1,0,0,0,1,1,0,0,0,4.063885354737392,2.954910279033736,5.564520407322694,8.822027322685583
2,0,1,1,0,0,0,1,1,0,0,0,4.030694535145645,3.131136910560194,5.5134287461649825,9.012620873002131
2,2,1,1,0,0,0,1,1,0,0,0,4.117409835153096,2.9601050959108397,5.602118820879701,8.783702698635217
2,0,0,1,0,0,0,1,1,0,0,0,4.220977213155467,3.258096538021482,5.541263545158426,8.814627555310697
2,0,1,1,0,0,0,1,1,0,0,0,4.436751534363128,3.2228678461377385,5.602118820879701,9.10985683339786
2,2,1,1,0,0,0,1,1,0,0,0,3.9512437185814275,2.9444389791664403,5.529429087511423,8.77909581088053
2,2,2,1,0,0,1,0,0,1,0,0,3.5263605246161616,3.0204248861443626,5.424950017481403,8.299534570332597
2,0,0,1,0,0,1,0,0,1,0,0,3.5890591188317256,3.126760535960395,5.429345628954441,8.638879709672837
2,2,0,1,0,0,1,0,0,1,0,0,3.40452517175483,3.1654750481410856,5.3612921657094255,8.421562960400987
2,0,0,1,0,0,1,0,0,1,0,0,3.5145260669691587,3.1484533605716547,5.429345628954441,8.660600654710967
2,2,0,1,0,0,1,0,0,1,0,0,3.068052935133617,3.2108436531709366,5.278114659230517,8.484876589939695
2,2,0,1,0,0,0,1,0,1,0,0,3.490428515390098,3.0633909220278057,5.375278407684165,8.620471540869739
2,0,2,1,0,0,0,1,0,1,0,0,3.5145260669691587,3.122364924487357,5.402677381872279,8.421562960400987
2,2,0,1,0,0,1,0,0,1,0,0,2.8791984572980396,3.077312260546414,5.25227342804663,8.450839690866216
2,0,0,1,0,0,1,0,0,1,0,0,3.4404180948154366,3.086486636822455,5.247024072160486,8.636929873018572
2,2,0,1,0,0,1,0,0,1,0,0,3.1780538303479458,3.1822118404966093,5.220355825078324,8.355379895253634
2,2,0,1,0,0,1,0,0,1,0,0,3.380994674344636,3.0492730404820207,5.25227342804663,8.371936178759098
2,0,0,1,0,0,1,0,0,1,0,0,3.6913763343125234,3.173878458937465,5.3612921657094255,8.629628620746026
2,2,2,1,0,0,1,0,0,1,0,0,3.40452517175483,2.8273136219290276,5.293304824724492,8.241966560231802
2,2,2,1,0,0,1,0,0,1,0,0,3.4210000089583352,3.068052935133617,5.2574953720277815,8.283999304248526
2,2,2,1,0,0,1,0,0,1,0,0,3.4688560301359703,2.990719731730447,5.187385805840755,8.293299358711323
2,2,0,1,0,0,1,0,0,1,0,0,3.462606009790799,2.91235066461494,5.272999558563747,8.321907968230423
2,0,0,1,0,0,1,0,0,1,0,0,3.5263605246161616,3.2108436531709366,5.293304824724492,8.556029215201436
2,0,1,1,0,0,1,0,0,1,0,0,3.629660094453965,2.9652730660692823,5.356586274672012,8.801017833540714
2,2,2,1,0,0,1,0,0,1,0,0,3.295836866004329,3.0301337002713233,5.267858159063328,8.300280189852664
2,2,0,1,0,0,1,0,0,1,0,0,3.3068867021909143,2.9338568698359038,5.187385805840755,8.384804003370492
2,2,0,1,0,0,1,0,0,1,0,0,3.4111477125153233,3.0204248861443626,5.209486152841421,8.348064228408266
2,2,0,1,0,0,1,0,0,1,0,0,3.2188758248682006,2.9652730660692823,5.170483995038151,8.368693183097793
2,0,2,1,0,0,1,0,0,1,0,0,3.4468078929142076,3.0726933146901194,5.501258210544727,8.476579508530941
2,2,0,1,0,0,1,0,0,1,0,0,3.3250360206965914,3.0007198150650303,5.337538079701318,8.414717399827001
2,2,0,1,0,0,1,0,0,1,0,0,3.686376323895818,2.89591193827178,5.3706380281276624,8.458292083496076
2,0,2,1,0,0,1,0,0,1,0,0,3.5145260669691587,3.1822118404966093,5.19295685089021,8.470101583882387
2,2,2,1,0,0,1,0,0,1,0,0,3.56953269648137,3.0587070727153796,5.262690188904886,8.14351740579748
2,2,0,1,0,0,1,0,0,1,0,0,3.349904087274605,2.8903717578961645,5.1647859739235145,8.326516830239528
2,2,0,1,0,0,1,0,0,1,0,0,3.5667118201397288,3.126760535960395,5.247024072160486,8.400434630806041
2,0,0,1,0,0,1,0,0,1,0,0,3.4011973816621555,3.1570004211501135,5.455321115357702,8.70267641154777
2,2,0,1,0,0,1,0,0,1,0,0,3.4995332823830174,3.005682604407159,5.278114659230517,8.412499120301572
2,2,1,1,0,0,1,0,0,1,0,0,3.3877743613300146,2.8449093838194073,5.231108616854587,8.537975730598767
2,0,0,1,0,0,1,0,0,1,0,0,3.490428515390098,3.0301337002713233,5.389071729816501,8.506536611227709
2,0,2,1,0,0,1,0,0,1,0,0,3.4372078191851885,2.9014215940827497,5.318119993844216,8.442038517815478
2,0,0,1,0,0,1,0,0,1,0,0,3.5496173867804286,3.109060958860994,5.420534999272286,8.609042845046117
2,2,0,1,0,0,1,0,0,1,0,0,3.594568774642695,3.077312260546414,5.2574953720277815,8.487558386286548
2,2,0,1,0,0,1,0,0,1,0,0,3.261935314328648,2.9231615807191558,5.204006687076795,8.36240897761537
2,2,0,1,0,0,1,0,0,1,0,0,3.0492730404820207,2.995732273553991,5.2574953720277815,8.357259153499912
2,2,1,1,0,0,1,0,0,1,0,0,3.295836866004329,3.091042453358316,5.293304824724492,8.517193191416238
2,2,1,1,0,0,0,1,0,1,0,0,3.7256934272366524,2.9806186357439426,5.2574953720277815,8.710454688248527
2,2,1,1,0,0,0,1,0,1,0,0,3.6888794541139363,3.2386784521643803,5.337538079701318,8.69433468816865
2,2,0,1,0,0,0,1,0,1,0,0,3.5409593240373143,2.9338568698359038,5.4116460518550396,8.615951963439501
2,2,0,1,0,0,0,1,0,1,0,0,3.202746442938317,3.1179499062782403,5.4510384535657,8.57772369115627
2,0,0,1,0,0,0,1,0,1,0,0,3.4719664525503626,3.039749158970765,5.529429087511423,8.797850648931053
2,2,2,1,0,0,0,1,0,1,0,0,3.5409593240373143,3.0155349008501706,5.438079308923196,8.451480648050856
2,2,0,1,0,0,0,1,0,1,0,0,3.3843902633457743,3.1135153092103742,5.318119993844216,8.53030683056162
2,2,1,1,0,0,0,1,0,1,0,0,3.490428515390098,2.970414465569701,5.298317366548036,8.736489351001554
2,2,0,1,0,0,0,1,0,1,0,0,3.3877743613300146,3.039749158970765,5.393627546352362,8.587651655064798
2,2,0,1,0,0,0,1,0,1,0,0,3.55820113047182,3.0492730404820207,5.3230099791384085,8.527737405291909
2,2,0,1,0,0,0,1,0,1,0,0,3.5263605246161616,2.9806186357439426,5.4510384535657,8.62245370207373
2,0,0,1,0,0,0,1,0,1,0,0,3.6686767467964168,3.1570004211501135,5.480638923341991,8.77043908654689
2,0,0,1,0,0,0,1,0,1,0,0,3.3877743613300146,2.990719731730447,5.342334251964811,8.72355674269043
2,2,0,1,0,0,0,1,0,1,0,0,3.342861804649192,3.1780538303479458,5.247024072160486,8.568076401730806
2,0,2,1,0,0,0,1,0,1,0,0,3.624340932976365,3.2068032436339315,5.4510384535657,8.675392806089782
2,2,0,1,0,0,0,1,0,1,0,0,3.407841924380824,3.0252910757955354,5.351858133476067,8.604104563405533
2,0,2,1,0,0,0,1,0,1,0,0,3.4688560301359703,3.1780538303479458,5.517452896464707,8.696844519654313
2,2,0,1,0,0,0,1,0,1,0,0,3.299533727885655,3.0349529867072724,5.236441962829949,8.629271094821588
2,2,2,1,0,0,0,1,0,1,0,0,3.6027767550605247,2.990719731730447,5.337538079701318,8.33302993974291
2,0,2,1,0,0,0,1,0,1,0,0,3.5467396869528134,3.1654750481410856,5.476463551931511,8.691986481789401
2,2,0,1,0,0,0,1,0,1,0,0,3.6375861597263857,2.9338568698359038,5.159055299214529,8.576781982827894
2,2,2,1,0,0,0,1,0,1,0,0,3.505557396986398,2.9652730660692823,5.318119993844216,8.488587934405903
2,0,2,1,0,0,0,1,0,1,0,0,3.616308761279101,3.1822118404966093,5.501258210544727,8.693831965074693
2,0,1,1,0,0,0,1,0,1,0,0,3.703768066607687,3.169685580677429,5.429345628954441,8.882669291308039
2,2,1,1,0,0,0,1,0,1,0,0,3.250374491927572,2.917770732084279,5.327876168789581,8.689632748355741
2,2,2,1,0,0,0,1,0,1,0,0,3.8979240810486444,3.0633909220278057,5.402677381872279,8.504715669905124
2,0,0,1,0,0,0,1,0,1,0,0,3.6216707044204863,3.190476350346503,5.337538079701318,8.743531633626967
2,0,2,1,0,0,0,1,0,1,0,0,3.4011973816621555,3.044522437723423,5.389071729816501,8.477204183199873
2,2,2,1,0,0,0,1,0,1,0,0,3.6686767467964168,3.0633909220278057,5.332718793265369,8.341648618901306
2,0,2,1,0,0,0,1,0,1,0,0,3.8088822465086327,3.1179499062782403,5.3471075307174685,8.678971846978863
2,0,0,1,0,0,0,1,0,1,0,0,3.462606009790799,3.086486636822455,5.4680601411351315,8.80612448326845
2,2,2,1,0,0,0,1,0,1,0,0,3.5145260669691587,2.9496883350525844,5.384495062789089,8.445482343862237
2,0,0,1,0,0,0,1,0,1,0,0,3.6375861597263857,2.995732273553991,5.545177444479562,8.857515151192198
2,2,2,1,0,0,0,1,0,1,0,0,3.4242626545931514,3.039749158970765,5.389071729816501,8.343553835005117
2,2,1,1,0,0,0,1,0,1,0,0,3.4372078191851885,3.0726933146901194,5.247024072160486,8.67368398817567
2,2,2,1,0,0,0,1,0,1,0,0,3.391147045808654,3.2188758248682006,5.278114659230517,8.47407690034261
2,2,2,1,0,0,0,1,0,1,0,0,3.490428515390098,3.086486636822455,5.480638923341991,8.177234885510194
2,0,1,1,0,0,0,1,0,1,0,0,3.756538102587751,3.0819099697950434,5.356586274672012,9.021960500598263
2,1,0,1,0,0,1,0,0,0,1,0,3.5115454388310208,2.884800712846709,5.272999558563747,8.227108234348146
2,1,1,1,0,0,1,0,0,0,1,0,3.4468078929142076,2.8213788864092133,5.0106352940962555,8.256607344626158
2,1,0,1,0,0,1,0,0,0,1,0,3.7376696182833684,2.9496883350525844,5.209486152841421,8.075893630298857
2,1,0,1,0,0,1,0,0,0,1,0,3.597312260588446,2.8449093838194073,5.231108616854587,8.083637203141548
2,1,1,1,0,0,1,0,0,0,1,0,3.754198920234579,3.005682604407159,5.241747015059643,8.297792626380861
2,1,0,1,0,0,1,0,0,0,1,0,3.40452517175483,2.797281334830153,5.262690188904886,8.137980454452139
2,1,2,1,0,0,1,0,0,0,1,0,3.673765816303888,2.970414465569701,5.236441962829949,7.9854843567338225
2,1,0,1,0,0,1,0,0,0,1,0,3.5890591188317256,3.086486636822455,5.209486152841421,8.196161139282902
2,1,0,1,0,0,1,0,0,0,1,0,3.5779478934066544,3.068052935133617,5.14166355650266,8.144388865547622
2,1,0,1,0,0,1,0,0,0,1,0,3.5380565643793527,2.791165107812717,5.087596335232384,8.16763571524637
2,1,2,1,0,0,1,0,0,0,1,0,3.414442608412176,3.0106208860477417,5.267858159063328,7.932721027481948
2,1,2,1,0,0,1,0,0,0,1,0,3.6712245188752153,2.6100697927420065,5.1647859739235145,7.903596289614301
2,1,0,1,0,0,1,0,0,0,1,0,3.5263605246161616,2.7013612129514133,5.176149732573829,8.18646442942209
